,证券代码,年度,挂牌日期,主办券商,所属园区,所属证监会行业,摘牌日期,挂牌年度,挂牌月份,证券简称,资产总计,归属母公司股东的权益,营业收入,营业成本,销售费用,管理费用,财务费用,归属母公司股东的净利润,非经常性损益,扣除非经常性损益后的净利,经营活动产生的现金流量净额,应收账款,固定资产,ROA,折旧,长期待摊费用摊销,存货的减少,经营性应收项目的减少,经营性应付项目的增加,实际披露日期,报告期,挂牌前后,
79762,834326.OC,2014,2015-11-16,财达证券有限责任公司,非高新产业区,仪器仪表制造业,,2015,11,欧诺仪器,8725031.78,5445635.52,5936778.93,3893954.25,349218.55,1230693.21,-1214.68,348022.89,42485.24,262642.53,706623.28,2066056.8,2279640.6,3.9747,261957.3,,76367.33,532299.7,-570468.2,,,,1
79763,834327.OC,2014,2015-11-25,国联证券股份有限公司,中关村科技园区,互联网和相关服务,,2015,11,车讯互联,49320584.22,-37452426.25,50320219.52,35062397.48,15982194.2,17793252.45,-36087.05,-20199024.63,98116.82,-20369888.23,-41025947.33,33664313.41,3657409.64,-59.1373,904178.84,118693.96,871.06,-37067930.62,14527919.26,,,,1
79764,834328.OC,2014,2015-11-25,新时代证券股份有限公司,非高新产业区,非金属矿物制品业,,2015,11,鸽德新材,48645177.91,45923720.56,22544382.22,14088893.05,4940982.7,3037969.82,2071.88,470141.5,446862.71,23278.79,-1288259.34,19808978.24,12193092.02,0.9408,1730669.18,,-794609.75,2653000.21,-5911008.76,,,,1
79765,834329.OC,2014,2015-11-24,中信证券股份有限公司,苏州高新区,化学原料和化学制品制造业,,2015,11,博洋股份,127617277.83,56765704.98,107625210.56,75585635.98,9537054.85,11011842.32,4390966.91,5325153.43,0,5325153.43,16493153.45,26330067.37,26935608.85,4.2521,2849487.2,1454243.56,971588.33,-479420.61,1188812.52,,,,1
79766,834330.OC,2014,2015-11-12,财达证券有限责任公司,非高新产业区,化学原料和化学制品制造业,,2015,11,东吴农化,130906242.26,39558273.17,147434703.63,129716676.77,2870089.59,7002298.87,2923955.33,3829435.85,1143085.72,2686350.13,2205992.18,21933343.17,62164431.96,3.1671,3852646,,-736414.17,10418187.52,-17932036.56,,,,1
79767,834331.OC,2014,2015-11-16,华龙证券股份有限公司,中关村科技园区,软件和信息技术服务业,,2015,11,开运联合,7082481.2,4323201.12,5251095.57,2546140.07,142377.85,1594132.43,106084.54,680671.17,-23.77,680694.94,1285050.27,1081395.9,,10.7114,38097.01,,,-336110.33,765566.78,,,,1
79768,834332.OC,2014,2015-11-13,天风证券股份有限公司,珠海高新区,软件和信息技术服务业,,2015,11,中慧股份,155205237.25,88383384.8,148346419.02,99393743.85,6006590.56,32760636.86,1261339.28,12462522.56,1586176.91,10876345.65,-3642575.47,36893263.07,23855470.5,9.1132,2431276.79,367488.98,-7040912.92,-12601016.43,-96884.1,,,,1
79769,834333.OC,2014,2015-11-16,国泰君安证券股份有限公司,非高新产业区,广播、电视、电影和影视录音制作业,,2015,11,国是经纬,15517094.94,4299025.94,3036330.11,523956.06,275623.56,1057521.41,-2917.37,1580025.76,743113.27,836912.49,9060618.68,74734.8,67428.8,17.0822,12945,,-3204975.66,-111298.48,10770364.13,,,,1
79770,834334.OC,2014,2015-11-27,东兴证券股份有限公司,中关村科技园区,农副食品加工业,,2015,11,朔方科技,66181238.8,12673904.97,70465158.96,49331855.93,4643417.1,13649201.09,4907388.38,1871165.6,3681511.98,-1810300,4908881.88,13351640.01,7324932.72,2.7602,1234849.38,35259.84,2514980.04,9457107.98,-15211453.28,,,,1
79771,834335.OC,2014,2015-11-17,海通证券股份有限公司,非高新产业区,废弃资源综合利用业,,2015,11,蓝岛环保,456377372.44,302992774.48,387401513.28,328178986.11,8788027.85,25014691.78,3543579.43,18272442.86,2562666.48,15709776.38,50088907.22,46433355.13,201687593.71,4.1217,28407869.29,4856110.72,-23842526.18,-20055790.47,36278011.68,,,,1
79772,834336.OC,2014,2015-11-20,东兴证券股份有限公司,非高新产业区,电气机械和器材制造业,,2015,11,欧耐尔,27202316.9,11196628.26,66610369.83,50366532.28,1688052.78,5042523.95,1583349.53,6341883.67,586664.38,5755200,6387067.75,6803033.57,4342760.17,30.9591,398145.99,167730.51,-6337528.73,-2288679.97,7093382.97,,,,1
79773,834337.OC,2014,2015-11-19,东莞证券股份有限公司,非高新产业区,仓储业,,2015,11,宏川智慧,1860412004.6,542419926.3,287640660.02,113023868.39,4120479.48,45141195.99,62469998.7,64069891.8,10406279.69,53663600,167775499.99,52328155.51,1132689285.78,3.5415,72243442.93,5295985.17,120819.94,33943841.01,-77344158.21,,,,1
79774,834338.OC,2014,2015-11-06,国泰君安证券股份有限公司,非高新产业区,体育,,2015,11,恒大淘宝,1353441461.23,863252128.91,342954933.33,833008963.65,548476.9,33816519.34,397597.91,-482641126.11,58626084.72,-541267200,-485416021.49,135831615.45,3337378.04,-56.3773,1923252.14,3489032.03,-496125.31,-93604593.2,-43530181.85,,,,1
79775,834341.OC,2014,2015-11-24,国海证券股份有限公司,非高新产业区,医药制造业,,2015,11,杰西医药,10422787.44,5382001.61,20776.7,4000,,2542145.6,-37931.73,-2126068.56,362327.59,-2397344.09,-4472010.61,,694378.66,-21.0182,28627.2,145318.35,,-30246.61,-2451082.22,,,,1
79776,834342.OC,2014,2015-11-23,招商证券股份有限公司,非高新产业区,软件和信息技术服务业,,2015,11,慧云股份,177022719.5,128737918.93,155356613.51,35847851.14,10694901.42,25272362.32,1206085.13,86904080.24,4923584.53,81980500,46966390.71,87254799.03,10831403.56,57.5731,1437210.84,7412864.03,-2423368.55,-125947599.34,74622094.13,,,,1
79777,834345.OC,2014,2015-11-24,广州证券股份有限公司,非高新产业区,房地产业,,2015,11,房谱网,8937316.13,3298807.72,13481105.97,6794702.94,1237039.42,5746807.42,7082.18,-811434.33,-805613.94,-5820.39,522517.31,4101280.4,2200764.5,-9.9575,309617.8,,,403277.33,641691.35,,,,1
79778,834346.OC,2014,2015-11-23,海通证券股份有限公司,中关村科技园区,互联网和相关服务,,2015,11,亿海蓝,11828344.58,5808835.62,10886602.41,6656835.84,963746.89,3240411.09,-12213.86,-823168.82,15675.34,-838844.16,2710268.66,575961.69,768271.81,-7.119,232193.25,99661.02,165426.77,192616.37,2044776.21,,,,1
79779,834347.OC,2014,2015-11-19,光大证券股份有限公司,非高新产业区,建筑装饰和其他建筑业,,2015,11,天畅环保,174190521.65,54154090.97,33390595.52,21177124.48,1794331.31,4916595.94,2939876.01,3497676.31,1361516.17,2136160.14,433739.8,16728779.24,36548049.93,2.2409,2355142.4,,-13898827.37,-2368469.14,7044708.73,,,,1
79780,834348.OC,2014,2015-11-25,浙商证券股份有限公司,非高新产业区,非金属矿物制品业,,2015,11,凯瑞股份,61654194.06,1696434.19,82905293.72,59875048.4,11179279.36,6269463.38,2342078.81,1165580.07,-1098025.51,2263605.58,9620625.89,25539507.78,7065138.65,1.911,698664.65,,4607725.59,-6643769.93,7045975.41,,,,1
79781,834350.OC,2014,2015-11-27,恒泰证券股份有限公司,非高新产业区,商务服务业,,2015,11,博圣云峰,19664990.21,16774038.44,20892729.29,12714972.82,597914.55,6652058.8,-100835,908886.44,204448.2,903100,3568906.35,5356631.43,804355.15,4.7049,250861.42,586156.56,,,1675455.24,,,,1
79782,834351.OC,2014,2015-12-02,西部证券股份有限公司,咸阳高新区,橡胶和塑料制品业,,2015,12,科隆能源,413930359.47,228725515.96,125238355.99,61858606.35,12522136.99,25479021.96,13621620.74,9244409.71,3176632.44,6067777.27,873765.43,119393982.03,166838047.32,2.4138,8316558.01,,-14947548.54,688436.13,-16336740.17,,,,1
79783,834352.OC,2014,2015-11-27,光大证券股份有限公司,非高新产业区,农副食品加工业,,2015,11,贵太太,301186790.97,233694562.81,308395510.02,241856703.65,11909394.83,17698557.84,2187242.96,37533589.64,4595391.85,32938197.79,14259795.45,35212906.01,57006677.78,15.7593,2797704.9,1742010,-43728500.9,9926728.58,2828245.59,,,,1
79784,834353.OC,2014,2015-11-13,国信证券股份有限公司,非高新产业区,专用设备制造业,,2015,11,大汉股份,1904405546.71,364547983.06,1481205703.96,1125465384.32,100425851.69,76326597.75,-4213358.53,114220954.02,-2547174.55,116768100,-80559821.66,80385089.9,242705629.53,6.9949,23905973.5,1110861.36,4268068.41,-317303290.02,54521753.35,,,,1
79785,834354.OC,2014,2015-11-26,国信证券股份有限公司,非高新产业区,专用设备制造业,,2015,11,繁兴科技,66319606.98,54636490.57,15355009.19,7113934.41,7840821.78,10369388.3,82544.06,-9382150.88,982675.22,-10364826.1,-10137888.2,16705406.73,582939.52,-13.2147,266827.05,1011234.12,-3297785.58,-167893.35,-38455.02,,,,1
79786,834355.OC,2014,2015-11-17,中国银河证券股份有限公司,中关村科技园区,软件和信息技术服务业,,2015,11,华麒通信,56817109.99,38955463.34,55071318.55,40237666.89,661278.05,5470751.26,-83725.58,6244983.38,64497.65,6180485.73,1411936.31,17212308.89,1105306.37,11.7153,397505.53,146165.03,,-7277157.65,808269.72,,,,1
79787,834356.OC,2014,2015-11-20,中信证券股份有限公司,非高新产业区,计算机、通信和其他电子设备制造业,,2015,11,金雅豪,90071141.44,51962047.94,93015040.39,75310748.08,501893.49,5490529.89,1314238.58,8209765,956964.89,7252800.11,-17775325.11,35266378.49,17911046.49,12.1295,1324694.74,8800,1621700.89,-23331578.65,-6146840.55,,,,1
79788,834357.OC,2014,2015-11-23,上海证券有限责任公司,非高新产业区,软件和信息技术服务业,,2015,11,绿度股份,6893768.44,5101950.84,5529567.56,2338436.61,494362.85,1145632.69,496.01,2001382.17,902735.85,1098646.32,466908.77,2816593.4,109049.61,34.6235,20552.9,,168519.16,-2792879.26,760764.09,,,,1
79789,834358.OC,2014,2015-11-16,西南证券股份有限公司,非高新产业区,体育,,2015,11,体育之窗,466021801.63,247088243.61,280360740.66,193672310.36,2992181.99,14705717,1390662.33,39202760.99,262594.28,38940166.71,-24210250.04,210807786.09,5551418.84,9.5698,2368096.53,8996545.57,-1296594.44,-117152909.4,41366426.87,,,,1
79790,834359.OC,2014,2015-11-16,华融证券股份有限公司,济南高新区,专业技术服务业,,2015,11,金色童年,14005858.92,10715282.51,14640096.27,11114625.86,476478.28,1200000.06,53079.12,1165415.47,-28912.01,1194327.48,60322.02,,2447416.11,9.0865,199893.54,352645.96,-956142.49,-1830024.39,1194838.48,,,,1
79791,834360.OC,2014,2015-11-19,中信建投证券股份有限公司,中关村科技园区,专用设备制造业,,2015,11,天智航,67087353.63,52841048.25,38771625.68,29763314.38,3553725.69,24127832.29,451650.17,-15762734.07,6418056.21,-22180790.28,-33838020.39,31396310.67,2562059.56,-29.0686,1645680.46,684504,722700.05,-17475455.39,-6818409.83,,,,1
79792,834361.OC,2014,2015-11-25,东兴证券股份有限公司,非高新产业区,软件和信息技术服务业,,2015,11,融航信息,7380153.23,4102095.69,3951860.86,309496.69,1493466.87,1691788.55,-185651.84,595318.24,1143.11,594200,2318805.02,441983.34,62913.11,10.1775,12718.69,,,-781185.64,2466240.77,,,,1
79793,834362.OC,2014,2015-11-27,国海证券股份有限公司,非高新产业区,土木工程建筑业,,2015,11,润和天泽,23900627.73,1330134.69,17384877.81,8471044.44,648104.41,5616173.29,537558.11,1033071.95,142684.87,907173.54,-5024559.27,10130696.18,4126689.68,4.9041,358177.2,,-348066.09,-5239194.05,-1715255.94,,,,1
79794,834363.OC,2014,2015-11-23,东莞证券股份有限公司,非高新产业区,专业技术服务业,,2015,11,衡标检测,6217753.63,1500985.53,3686376.65,1604614.31,,860010.09,-390.95,859019.16,19.16,859000,1084422.85,2276781.95,1474366.64,16.4454,411448.17,44635.32,-4956.17,-1407858.13,1138093.12,,,,1
79795,834364.OC,2014,2015-11-17,国海证券股份有限公司,非高新产业区,建筑装饰和其他建筑业,,2015,11,固尔邦,133928602.65,31848314.18,228761207.63,192793552.94,4997847.39,20059863.47,3104098.22,2987838.48,74959.6,2912878.88,5468736.72,24932131.85,1597035.41,2.3108,201818.7,,-17543665.14,-3179163.24,18873768.23,,,,1
79796,834365.OC,2014,2015-11-23,中信建投证券股份有限公司,非高新产业区,软件和信息技术服务业,,2015,11,杭州掌盟,95169075.32,89632989.47,86328767.22,27909114.75,1425555.95,12607401.8,-125130.92,37015313.89,952475.36,36062800,19205411.28,22505795.59,22747841.1,57.7234,1035258.67,,,-21321528.59,3072226.2,,,,1
79797,834367.OC,2014,2015-11-17,光大证券股份有限公司,中关村科技园区,医药制造业,,2015,11,美康基因,48968529.38,33733502.54,17756023.77,5219875.65,5525673,10504615.79,45526.02,-1889376.96,637284.3,-2526661.26,-1095919.74,4659521.2,4964190.87,-7.3161,790175.13,455885.39,-1090458.8,-5493917.38,5457050.17,,,,1
79799,834369.OC,2014,2015-11-23,西南证券股份有限公司,中关村科技园区,软件和信息技术服务业,,2015,11,锐志天宏,30620711.46,28492171.94,14402896.86,7122560.5,2057518.66,3733183.19,-14085.07,1767073.9,-3689.08,1770762.98,-6209752.49,227050,19913161.17,6.3003,875374.56,,-102405.51,19572690.5,-28353883.14,,,,1
79800,834370.OC,2014,2015-11-19,安信证券股份有限公司,非高新产业区,化学原料和化学制品制造业,,2015,11,威旗科技,28590320.77,11509552.19,16388592.06,11039885.53,894740.98,2632642.61,815407.93,636024.79,45871.02,590153.77,2349798.51,6320590.87,14925539.28,2.4963,1061221.93,,-2265362.23,222173.03,1696979.13,,,,1
79801,834371.OC,2014,2015-11-18,中信建投证券股份有限公司,非高新产业区,广播、电视、电影和影视录音制作业,,2015,11,新安传媒,56551039.32,26620273.24,10946745.29,4935189.58,200450.25,2946066.43,2742895.34,1864123.67,1187575.27,676548.4,-2197139.33,5436375.26,757355.35,3.6463,264459.07,,-15124127.45,5760497.34,2131858.87,,,,1
79802,834372.OC,2014,2015-11-20,太平洋证券股份有限公司,非高新产业区,黑色金属冶炼和压延加工业,,2015,11,容川机电,104364323.36,5407708.58,75059411.62,57980029.28,1969461.19,9080611.84,4750313.35,1549681.47,2862923.8,-1313242.33,46331941.6,8816105.22,36862783.28,1.3137,3855216.63,,-4196671.04,34943211.95,1943452.95,,,,1
79803,834373.OC,2014,2015-11-17,华鑫证券有限责任公司,非高新产业区,橡胶和塑料制品业,,2015,11,晶淼材料,14327978.81,10051965.61,6403848.84,5526285.27,404495.62,1504704.78,132432.65,-1171752.75,0,-1171752.75,-138285.11,75380.88,8137356.53,-9.415,672812.73,,-1647313.05,-1483853.3,3327861.99,,,,1
79804,834374.OC,2014,2015-11-17,中信建投证券股份有限公司,非高新产业区,电信、广播电视和卫星传输服务,,2015,11,博瑞彤芸,25174037.8,9838898.41,23568533.07,20142954.56,70764.96,1054765.43,-6383.08,2290749.48,0,2290749.48,-9891744.73,3543329.19,238153.29,16.79,96325.57,,,-23154869.23,10870199.45,,,,1
79805,834375.OC,2014,2015-11-16,华鑫证券有限责任公司,非高新产业区,软件和信息技术服务业,,2015,11,富友昌,6095540.2,2775132.43,29486181.83,26380229.06,51341.42,3268593.08,-2489.71,-198940.77,103977.92,-302918.69,2138600.6,875111.37,194011.85,-2.8552,73797.17,,2170384.24,-48231.06,104862.5,,,,1
79806,834376.OC,2014,2015-11-23,中信建投证券股份有限公司,非高新产业区,软件和信息技术服务业,,2015,11,冠新软件,62808695.73,46410481,50716698.41,21106410.77,5320283.7,11001021.34,-67226.22,14459680.47,2290757.47,12168923,6934424.57,13529144.53,2480027.14,26.7307,659380.18,9750,1961756.7,-12664085.76,3000660.27,,,,1
79807,834377.OC,2014,2015-11-30,国信证券股份有限公司,非高新产业区,通用设备制造业,,2015,11,德博科技,101334963.29,52218488.6,60340105.29,32730318.81,2136966.19,7848507.15,418851.37,15152849.91,2154800,12998100,8108519.31,19646431.21,19344510.23,18.433,2184367.7,,2665020.87,-14907592.65,1775115.15,,,,1
79808,834378.OC,2014,2015-11-26,申万宏源证券有限公司,上海张江高新技术产业开发区,软件和信息技术服务业,,2015,11,锐英科技,18111362.37,10347105.52,16778148.57,9534005.22,2217096.17,5438366.21,-3351.5,953786.54,4943.75,948842.79,3485838.27,3909415.5,951332.38,5.4485,161961.45,,1154191.07,1028081.63,229996.86,,,,1
79809,834379.OC,2014,2015-12-22,华创证券有限责任公司,非高新产业区,批发业,,2015,12,美柯海斯,18789873.28,7012851.83,25802102.28,24660787.97,884514.71,1072663.75,191562.95,-1521270.99,723519.55,-2244800,-2854507.58,222031.82,83844,-9.7927,22403.16,,-3968968.46,-3492357.41,4673661.89,,,,1
79810,834381.OC,2014,2015-11-23,光大证券股份有限公司,非高新产业区,房地产业,,2015,11,方圆现代,68566166.62,9599870.25,118493464.54,90606468.32,,15904157.53,171815.61,3333817.16,34707.12,3299100,482397.63,35671419.65,1246729.36,5.3472,646266.26,,239826.76,-12485007.93,8343174.51,,,,1
79811,834382.OC,2014,2015-11-18,中原证券股份有限公司,非高新产业区,广播、电视、电影和影视录音制作业,,2015,11,爱尚传媒,2366793.29,1901557.78,4668287.39,2794000,133800,464855.7,-3922.47,916797.91,-3425.24,912230.98,2304757.95,0,,52.7108,,,,1049770,338190.04,,,,1
79812,834383.OC,2014,2015-11-27,招商证券股份有限公司,非高新产业区,医药制造业,,2015,11,都邦药业,473801907.6,208576419.71,259917751.73,191695028.67,27827887.11,17927338.25,6555850.33,10450616.01,956705.27,9493910.74,47006771.16,37754221.51,207047828.93,2.3466,22088467.87,,22170099.55,36021275.54,-52104324.43,,,,1
79814,834385.OC,2014,2015-12-01,广发证券股份有限公司,非高新产业区,互联网和相关服务,,2015,12,力港网络,210798829.56,165984029.82,192424197.73,4910005.29,61487921.5,38292931.38,-3927665.17,76727050.04,8095593.35,68631456.69,18456122.59,1191923.27,3162999.15,47.0993,2347177.17,5499.95,725361.67,-70699247.06,8706508.1,,,,1
79815,834386.OC,2014,2015-11-25,财通证券股份有限公司,非高新产业区,互联网和相关服务,,2015,11,易图资讯,143659785.46,118272659.09,93578917.1,41421333.9,17420392.95,13344221.35,-919786.82,17676410.89,1895198.6,15781200,10017016.97,19824315.89,3172623.31,13.2917,1073438.03,641593.2,50920.12,-18171970.67,9648268.65,,,,1
79816,834387.OC,2014,2015-12-02,信达证券股份有限公司,非高新产业区,汽车制造业,,2015,12,肇庆动力,627445244.15,368577977.1,430711305.22,341460208.78,33969997.35,39229854.5,11940611.87,28289441.21,4510718.8,23778722.41,59461488.47,136213019.99,209860193.31,4.6865,24294671.62,0,-20273281.72,18349990.31,19714487.04,,,,1
79817,834388.OC,2014,2015-12-08,西南证券股份有限公司,非高新产业区,汽车制造业,,2015,12,远成股份,805548930.06,141704103.94,552471663.98,478453517.29,13199727.99,34341161.65,16886720.47,9638680.32,3931126.22,5707600,-25731272.07,55849214.49,242658593.4,1.1784,16901381.95,,3234578.86,36050530.38,-106851674.79,,,,1
79818,834389.OC,2014,2015-11-25,中泰证券股份有限公司,非高新产业区,农业,,2015,11,富景农业,134608841.92,68557423.4,27521768.57,12094279.03,974904.22,4770165.82,265791.21,9798837.48,50403.56,9748400,21903602.59,15690323.39,14894522.4,7.6865,1166095.94,54669.33,4913657.68,11425354.14,-6926040,,,,1
