证券代码,年度,挂牌日期,主办券商,所属园区,所属证监会行业,摘牌日期,挂牌年度,挂牌月份,证券简称,资产总计,归属母公司股东的权益,营业收入,营业成本,销售费用,管理费用,财务费用,归属母公司股东的净利润,非经常性损益,扣除非经常性损益后的净利,经营活动产生的现金流量净额,应收账款,固定资产,ROA,折旧,长期待摊费用摊销,存货的减少,经营性应收项目的减少,经营性应付项目的增加,实际披露日期,报告期,挂牌前后,relativeYear
430098.OC,2009,2011-11-02,申万宏源证券有限公司,中关村科技园区,非金属矿物制品业,,2011,11,大津股份,19974267.24,13785765.63,4528410.85,1729548.85,941759.87,1495095.71,13803.03,43998.28,0.0,43998.28,74811.68,2516071.33,109330.41,0.2203,83610.45,34733.4,-302010.87,1520210.2,-1515627.46,,,挂牌前,-2
430099.OC,2009,2011-11-08,金元证券股份有限公司,中关村科技园区,计算机、通信和其他电子设备制造业,,2011,11,理想固网,7257839.46,4969123.9,6762874.92,6331194.43,115262.55,1731559.09,916.52,-1413252.96,16150.0,-1429402.96,-67148.78,587515.2,79301.41,-19.4721,25454.41,,372108.94,738505.58,145123.44,,,挂牌前,-2
430100.OC,2009,2011-12-02,中国银河证券股份有限公司,中关村科技园区,专业技术服务业,,2011,12,九尊能源,6820980.9,4028192.22,7990800.0,5388210.3,,2201127.95,-41154.86,123656.91,0.0,123656.91,-785040.94,4069008.59,211345.33,1.8129,43804.52,,-203400.0,-3390613.75,2641946.17,,,挂牌前,-2
430101.OC,2009,2011-12-02,安信证券股份有限公司,中关村科技园区,专用设备制造业,,2011,12,泰诚信,22696148.36,6082519.06,19504807.67,11794571.5,1777760.04,3567060.48,-9945.09,1855942.46,-130136.84,1986079.3,-409224.91,4631135.0,810774.2,8.1773,189447.59,26981.42,-335240.24,-1717261.98,-682747.96,,,挂牌前,-2
430102.OC,2009,2011-12-27,浙商证券股份有限公司,中关村科技园区,专业技术服务业,,2011,12,科若思,16811198.66,11110176.52,5663866.0,3595534.35,,896782.71,-18013.02,631179.07,32137.01,599042.06,-1522950.46,2142640.0,1718289.55,3.7545,247487.14,,,-3738169.23,1379401.91,,,挂牌前,-2
430103.OC,2009,2012-01-18,山西证券股份有限公司,中关村科技园区,计算机、通信和其他电子设备制造业,,2012,1,天大清源,26160209.13,19617688.24,24144524.06,9317100.4,1313840.8,7804262.19,-10464.58,6463580.88,0.0,6463580.88,35180.03,6606236.56,580515.5,24.636,122342.89,,-3828825.06,-1670718.6,-2460877.5,,,挂牌前,-2
430104.OC,2009,2012-01-18,广发证券股份有限公司,中关村科技园区,仪器仪表制造业,,2012,1,全三维,117019880.43,28728660.86,93976195.29,79192137.92,1775093.02,8168860.18,206443.44,4965040.12,-575390.26,5540430.38,17839696.46,44485722.91,13902603.67,3.2588,1479095.75,39008.04,12073289.12,15214239.32,-14681363.08,,,挂牌前,-2
430105.OC,2009,2012-02-03,国信证券股份有限公司,中关村科技园区,软件和信息技术服务业,,2012,2,合力思腾,28365556.15,22186784.98,26249965.95,17865590.15,1378573.4,5490925.28,-2038.02,1266911.83,76771.35,1190140.48,-7934981.33,7767029.17,282585.03,4.4664,158758.34,,-4480968.87,1101204.13,-5948837.41,,,挂牌前,-2
430106.OC,2009,2012-02-10,中原证券股份有限公司,中关村科技园区,软件和信息技术服务业,,2012,2,爱特泰克,18731676.11,5198790.26,44035071.08,40449842.03,1256992.7,1628502.15,382428.58,213325.88,275574.66,-62248.78,4603497.11,1461636.01,71096.09,1.1389,41440.0,,-685644.66,-1405614.81,5820411.13,,,挂牌前,-2
430107.OC,2009,2012-03-09,国泰君安证券股份有限公司,中关村科技园区,互联网和相关服务,,2012,3,朗铭科技,3908947.55,2768158.28,2768898.73,2324813.39,134507.24,388627.35,-1283.78,-205574.32,-51451.77,-154122.55,-759255.66,701952.65,6460.6,-5.2591,1319.4,42000.0,-552528.98,-1276291.66,1137964.27,,,挂牌前,-2
430108.OC,2009,2012-03-12,国都证券股份有限公司,中关村科技园区,化学原料和化学制品制造业,,2012,3,精耕天下,2607914.86,2113285.73,1521688.17,1325899.88,30199.52,615487.29,-40.68,-415222.3,-115014.0,-300208.3,-222198.52,137941.6,1051669.26,-15.9216,91938.1,7663.58,-148176.62,134058.4,145443.56,,,挂牌前,-2
430109.OC,2009,2012-03-16,财通证券股份有限公司,中关村科技园区,商务服务业,,2012,3,中航讯,2115890.09,591352.42,465130.03,373280.25,659068.19,798071.41,2765.99,-1413092.91,-3000.0,-1410092.91,-82171.82,339.5,250948.49,-66.7848,43676.3,,-383945.6,196424.69,1434167.16,,,挂牌前,-2
430110.OC,2009,2012-04-10,中泰证券股份有限公司,中关村科技园区,互联网和相关服务,,2012,4,ST百拓,1630889.08,765178.65,5041853.58,1888490.99,911150.11,1219456.14,618.46,747140.66,0.0,747140.66,1199750.24,19729.3,312800.07,45.8119,124744.14,,,-699880.78,997707.73,,,挂牌前,-2
430111.OC,2009,2012-04-10,中泰证券股份有限公司,中关村科技园区,通用设备制造业,,2012,4,北京航峰,12539424.77,4063545.37,5843144.99,4183794.26,85620.1,1169731.83,-2699.05,178109.34,-501.5,178610.84,-958655.34,809120.0,642553.72,1.4204,102872.76,,-553043.45,45094.39,-1213412.09,,,挂牌前,-2
430112.OC,2009,2012-03-28,中原证券股份有限公司,中关村科技园区,专用设备制造业,,2012,3,弘祥隆,3088423.85,1539451.76,2298152.98,1150164.03,459704.15,633965.26,-1315.21,80794.86,-500.66,81295.52,607414.16,71588.0,1246861.78,2.6161,29718.65,,-300141.1,780321.8,64058.91,,,挂牌前,-2
430113.OC,2009,2012-04-18,南京证券股份有限公司,中关村科技园区,软件和信息技术服务业,,2012,4,中交远洲,6007867.28,3742795.97,1906940.84,1572861.15,,617329.08,394.31,-467475.08,3300.0,-470775.08,13967.66,1161655.52,107299.04,-7.781,47184.47,,-81780.0,-409637.69,842326.36,,,挂牌前,-2
430114.OC,2009,2012-04-10,中原证券股份有限公司,中关村科技园区,卫生,,2012,4,永瀚星港,4553186.14,4095957.91,4414612.86,1646928.7,525922.73,1694111.4,7675.1,245709.47,0.0,245709.47,-645316.45,1731876.18,1033417.51,5.3964,234243.97,,-59148.68,-708392.89,-365689.74,,,挂牌前,-2
430115.OC,2009,2012-04-05,齐鲁证券有限公司,中关村科技园区非上市股份有限公司,材料Ⅱ,2014-10-22,2012,4,阿姆斯(退市),9704579.52,7244768.29,10953804.8,6700232.61,2799764.15,1463160.29,-54.15,-97559.28,531834.4,-629393.68,-238413.17,1876495.61,1323850.77,-1.0053,194044.04,17500.0,-330252.21,-1064123.72,411382.42,,,挂牌前,-2
430116.OC,2009,2012-04-18,南京证券股份有限公司,中关村科技园区,软件和信息技术服务业,,2012,4,中矿华沃,13921723.09,8706966.72,10402404.03,4753387.5,469108.73,3985635.68,-1399.77,1078101.67,0.0,1078101.67,-887037.75,6850547.29,141067.49,7.744,35824.43,,-815144.34,-6128011.18,4128317.62,,,挂牌前,-2
430117.OC,2009,2012-04-18,东海证券股份有限公司,中关村科技园区,软件和信息技术服务业,,2012,4,航天理想,11572801.67,9824225.05,28756230.91,24014027.39,,5123280.32,-3198.52,281987.95,0.0,281987.95,-2148598.66,2698423.78,440184.52,2.4366,122381.37,,-918801.97,4420888.91,-7107479.1,,,挂牌前,-2
430118.OC,2009,2012-04-10,中泰证券股份有限公司,中关村科技园区,软件和信息技术服务业,,2012,4,中钰控股,2507332.47,2218657.71,2700745.04,887424.17,252779.0,1198813.77,-3456.45,409994.71,28.77,409965.94,-900077.98,588980.36,128291.78,16.3518,14640.45,,104319.83,-1657025.92,105690.15,,,挂牌前,-2
430119.OC,2009,2012-04-18,中信建投证券股份有限公司,中关村科技园区,专业技术服务业,,2012,4,鸿仪四方,62431613.8,19733119.21,19343279.72,6825621.23,1222230.7,3914235.06,2212053.47,3328224.43,-2794.37,3331018.8,8029060.15,257161.03,51770522.31,5.331,2762725.26,27900.0,,-554514.58,133638.9,,,挂牌前,-2
430120.OC,2009,2012-04-27,申万宏源证券有限公司,中关村科技园区,软件和信息技术服务业,,2012,4,金润科技,6584350.57,5258146.2,7355725.78,953439.86,1968392.39,4788293.2,-11991.44,741838.65,96741.01,645097.64,569060.12,353520.88,319886.9,11.2667,119593.58,,80873.67,-92194.4,-169596.8,,,挂牌前,-2
430121.OC,2010,2012-05-16,兴业证券股份有限公司,中关村科技园区,软件和信息技术服务业,,2012,5,英福美,8315202.52,5117982.85,14550344.25,7364704.15,1033904.87,5316900.42,41884.19,458171.01,12094.75,446076.26,-1489022.01,2060981.83,314958.59,5.51,122834.86,72155.24,,-1627675.43,-930413.47,,,挂牌前,-2
430122.OC,2010,2012-05-18,中原证券股份有限公司,中关村科技园区,计算机、通信和其他电子设备制造业,,2012,5,中控智联,6276052.49,1844985.85,10056847.77,8553299.69,473133.08,1013286.1,2304.7,16610.04,159360.11,-142750.07,601374.28,4149499.33,54702.07,0.2647,40102.29,,-242045.13,-2725370.39,3396992.15,,,挂牌前,-2
430127.OC,2010,2012-06-21,长江证券股份有限公司,中关村科技园区,仪器仪表制造业,,2012,6,英雄互娱,24874017.95,17709268.41,30284433.71,16656424.77,4429147.3,7458962.34,144175.27,1374940.94,-12939.89,1387880.83,3161733.77,3141022.07,1481553.18,5.5276,365565.41,161727.52,-393948.79,-1596231.73,1901541.09,,,挂牌前,-2
430128.OC,2010,2012-07-05,兴业证券股份有限公司,中关村科技园区,软件和信息技术服务业,,2012,7,广厦网络,47873390.7,16705429.56,56471828.05,29535722.92,5270613.97,6143527.19,155883.59,9439214.9,-28956.95,9468171.85,-10579986.72,20231526.35,2842879.59,19.717,1258157.41,,,-13819917.04,-8851758.45,,,挂牌前,-2
430129.OC,2010,2012-06-26,中信建投证券股份有限公司,中关村科技园区非上市股份有限公司,软件与服务,2014-11-12,2012,6,极品无限(退市),12294527.79,11860573.75,14966156.72,4275017.57,,7847412.62,-8927.87,1936008.93,-111070.64,2047079.57,5721880.71,2062907.25,1971207.53,15.7469,1367971.9,,,2901848.44,-614285.89,,,挂牌前,-2
430130.OC,2010,2012-07-12,海通证券股份有限公司,中关村科技园区,软件和信息技术服务业,,2012,7,卡联科技,8053186.53,3592933.71,2145275.54,714016.61,108953.83,1384407.8,455.22,-142549.05,0.0,-142549.05,-2002016.88,1192800.0,92286.9,-1.7701,67319.52,,,-2879877.31,953089.96,,,挂牌前,-2
430133.OC,2010,2012-08-01,山西证券股份有限公司,中关村科技园区,医药制造业,,2012,8,赛孚制药,22554675.75,19495759.78,8400699.37,7559847.02,227435.79,752289.04,-3630.27,-1124533.29,-885544.63,-238988.66,-7481360.51,2253575.51,13165274.07,-4.9858,1275139.91,,-955989.78,1822108.28,-8584101.61,,,挂牌前,-2
430135.OC,2010,2012-09-05,申万宏源证券有限公司,中关村科技园区,专业技术服务业,,2012,9,三益能环,22441820.55,14034032.63,30158874.32,21543038.24,2297745.48,5086803.9,-8362.96,494254.16,-101747.46,596001.62,-2677591.42,3910561.89,497887.52,2.1529,156570.21,7005.52,848941.65,-5922021.3,1681179.89,,,挂牌前,-2
430136.OC,2010,2012-09-07,华龙证券股份有限公司,中关村科技园区,专用设备制造业,,2012,9,ST国顺,52144197.64,8818555.57,29638174.36,20762730.11,1050001.37,4304835.93,1289600.71,548796.63,-3320.12,552116.75,1710854.3,3161490.0,991246.01,1.0525,105000.0,165528.38,-9810862.32,-2724815.34,11784640.97,,,挂牌前,-2
430137.OC,2010,2012-09-21,东北证券股份有限公司,中关村科技园区,软件和信息技术服务业,,2012,9,润天股份,86200512.6,50762803.81,131371302.98,97380174.33,3861389.53,20917801.27,328327.78,4406295.56,-1213102.28,5529721.52,-11165187.73,16609965.5,2213189.75,5.0076,638850.22,246649.66,-2274227.57,-4757512.76,-10136340.09,,,挂牌前,-2
430138.OC,2010,2012-09-07,长江证券股份有限公司,武汉东湖高新区,电气机械和器材制造业,,2012,9,国电武仪,60975855.79,37374488.35,33773906.1,22619708.29,3430158.04,6460381.76,-728.35,871756.77,-1.19,871757.96,-103925.44,12463653.96,13730884.71,1.4655,155308.09,,-2667660.17,-2698078.12,4082133.38,,,挂牌前,-2
430139.OC,2010,2012-09-07,上海证券有限责任公司,上海张江高新技术产业开发区,计算机、通信和其他电子设备制造业,,2012,9,华岭股份,96017558.64,48622343.19,44227326.27,17186649.42,321127.0,20152793.9,-310091.72,7853764.08,2602021.22,5251742.86,48556157.01,6185365.07,21654762.6,8.1795,5511440.35,374684.31,-203875.05,-1030094.95,35940655.01,,,挂牌前,-2
430140.OC,2010,2012-09-07,中信建投证券股份有限公司,上海张江高新技术产业开发区,专用设备制造业,,2012,9,新眼光,3883410.58,1680600.41,5229016.45,2745924.18,961576.23,1378815.25,2425.11,365559.86,309750.0,55809.86,886007.51,652001.71,292008.55,9.4134,81561.48,47499.96,-111776.96,-432098.65,927721.68,,,挂牌前,-2
430141.OC,2010,2012-09-07,太平洋证券股份有限公司,天津滨海高新技术产业开发区,化学原料和化学制品制造业,,2012,9,久日新材,69024213.65,47465411.57,121259083.53,91134006.51,1602446.7,8330840.36,284433.17,16359617.46,242500.0,16117117.46,7635168.13,22476232.46,12317771.23,23.7013,1566981.84,74194.2,152283.79,-9154921.94,-2086024.48,,,挂牌前,-2
430142.OC,2010,2012-09-07,渤海证券股份有限公司,天津滨海高新技术产业开发区,金属制品业,,2012,9,锐新昌,199586214.1,153691561.74,166467159.92,104991223.12,2939886.69,17945773.01,1603627.29,32152896.92,-572353.07,32725249.99,24270596.02,24837324.04,69929078.46,16.1098,8027095.51,21984.96,-15597248.9,-5459368.85,2528416.24,,,挂牌前,-2
430143.OC,2010,2012-09-07,西部证券股份有限公司,武汉东湖高新区,化学原料和化学制品制造业,,2012,9,武大科技,284754198.34,197258822.17,184915727.3,131235419.09,7797896.04,23954829.8,1872288.1,15382122.9,867630.86,14514492.04,11959407.29,14071469.54,45320165.11,5.4011,4327291.41,233517.62,-9252175.66,-6496379.53,1101463.06,,,挂牌前,-2
430144.OC,2010,2012-09-07,东吴证券股份有限公司,中关村科技园区,电气机械和器材制造业,,2012,9,煦联得,8915045.94,8589722.28,553428.49,302335.15,652196.03,1526821.15,54198.72,-1592176.14,-5759.5,-1586416.64,-1905393.37,10450.0,1914357.05,-17.8594,176718.3,,-5952.86,228425.38,-340211.87,,,挂牌前,-2
430145.OC,2010,2012-09-17,中泰证券股份有限公司,中关村科技园区,软件和信息技术服务业,,2012,9,智立医学,15693032.29,11749855.87,3595162.42,1797101.68,322156.73,1946168.01,2226.1,8952.46,396162.4,-386741.95,4417369.41,1689294.45,550109.79,0.057,166665.33,,-31161.14,-338386.84,4041906.25,,,挂牌前,-2
430146.OC,2010,2012-09-21,国联证券股份有限公司,中关村科技园区,专业技术服务业,,2012,9,亚泰都会,24099569.81,8788745.28,44587590.0,32380866.29,302740.25,4239939.44,-5437.49,4012417.38,-61121.64,4073539.02,4953688.85,4834900.0,2951118.3,16.6493,518141.62,1334.28,262112.64,-5669075.12,5356599.72,,,挂牌前,-2
430148.OC,2010,2012-09-28,东北证券股份有限公司,中关村科技园区,软件和信息技术服务业,,2012,9,科能腾达,15430924.48,5084657.95,18007882.94,14214776.27,1679354.11,1898663.04,91849.99,-275402.33,0.0,-275402.33,-968442.09,4534441.1,232829.14,-1.7847,79686.46,,-1960668.34,-4079690.02,4844213.59,,,挂牌前,-2
430149.OC,2010,2012-10-12,大通证券股份有限公司,武汉东湖高新区,仪器仪表制造业,,2012,10,江仪股份,97898716.37,50861315.76,83253226.47,42301704.9,11361644.55,15436013.88,607867.3,10623488.33,82457.14,10541031.19,-3739644.8,51221317.94,15575885.22,10.8515,1619777.86,,-5093957.0,-20259836.2,8120567.67,,,挂牌前,-2
430150.OC,2010,2012-10-12,申万宏源证券有限公司,中关村科技园区,软件和信息技术服务业,,2012,10,创和通讯,29465262.15,24125875.15,32842896.56,19019969.27,4361195.13,5549055.8,-6069.89,2487736.48,1007250.0,1480486.48,-232435.62,12450878.46,7425870.03,8.4429,940619.53,,-1437115.34,-9956776.85,7495606.87,,,挂牌前,-2
430152.OC,2010,2012-10-18,中原证券股份有限公司,中关村科技园区,软件和信息技术服务业,,2012,10,思创银联,97192690.15,53765063.81,100722613.29,75894118.26,5952325.32,7927415.94,317005.16,8534040.24,487475.0,8046565.24,-9058415.46,44558369.85,399397.97,8.7805,110843.27,,1397155.36,-39926063.21,18701079.82,,,挂牌前,-2
430153.OC,2010,2012-10-18,东北证券股份有限公司,中关村科技园区,互联网和相关服务,,2012,10,中金网信,7252832.07,6113607.51,4091338.71,1940477.06,711344.42,1430908.58,-61198.85,-145577.47,54220.48,-199797.95,7649.93,5244.0,128520.7,-2.0072,77125.21,,,-92825.64,95884.21,,,挂牌前,-2
430154.OC,2010,2012-10-25,长江证券股份有限公司,武汉东湖高新区,软件和信息技术服务业,,2012,10,中科通达,55667997.07,30056418.67,42025521.57,26629591.71,2832405.08,7642032.97,278370.23,3409097.76,148531.34,3260566.42,-5646043.32,9296889.36,9070254.04,6.124,862938.26,12500.0,-2695894.73,-9101387.15,899464.37,,,挂牌前,-2
430155.OC,2010,2012-10-25,长城证券股份有限公司,中关村科技园区,软件和信息技术服务业,,2012,10,康辰亚奥,30433923.96,16357135.61,28112635.27,18928787.73,3585139.5,4395259.34,45150.37,683814.36,1.34,683813.02,-2044851.35,6226383.85,1097976.65,2.2469,239225.6,,2483247.37,-3414100.05,-2431895.86,,,挂牌前,-2
430156.OC,2010,2012-10-26,光大证券股份有限公司,上海张江高新技术产业开发区,汽车制造业,,2012,10,科曼股份,96635249.84,45671570.36,118574406.27,88114942.28,7027924.65,14773369.44,509903.45,6886332.6,249246.06,6637086.54,245702.11,32684111.35,29575879.72,7.1261,1829882.07,,794350.08,-12927802.02,2721625.5,,,挂牌前,-2
430157.OC,2010,2012-10-29,海通证券股份有限公司,上海张江高新技术产业开发区,软件和信息技术服务业,,2012,10,腾龙电子,15582734.78,12841397.52,14105018.3,7588035.77,,5213170.51,-687111.92,796800.41,-1178914.58,1975714.99,1704725.98,839246.2,583893.68,5.1134,369953.44,,,-57536.47,-653834.65,,,挂牌前,-2
430158.OC,2010,2012-11-08,国盛证券有限责任公司,中关村科技园区,软件和信息技术服务业,,2012,11,北方科诚,20678872.46,13333159.97,23905267.37,19327641.33,43957.99,2770757.08,-2011.99,1211754.89,826.43,1210928.46,-809045.58,4669504.68,513421.87,5.3553,109299.67,,-233696.1,-8106230.9,6245830.68,,,挂牌前,-2
430159.OC,2010,2012-11-09,南京证券股份有限公司,天津滨海高新技术产业开发区,土木工程建筑业,,2012,11,创世生态,91275644.35,48706930.88,71622634.2,55499628.04,484862.14,6316990.56,66513.3,4284281.9,0.0,4284281.9,-276938.98,16324127.27,6982523.74,4.6938,972444.53,,-35542898.0,-4189651.15,33584381.71,,,挂牌前,-2
430160.OC,2010,2012-11-07,中泰证券股份有限公司,天津滨海高新技术产业开发区,软件和信息技术服务业,,2012,11,三泰晟驰,46844644.42,35512387.0,24708935.81,8749941.24,335421.01,3960253.11,107777.56,9979756.18,160255.0,9819501.18,3596280.18,16317371.94,7519212.12,21.3039,613878.11,,-2064322.4,-4732984.92,-524347.21,,,挂牌前,-2
