证券代码,年度,挂牌日期,主办券商,所属园区,所属证监会行业,摘牌日期,挂牌年度,挂牌月份,证券简称,资产总计,归属母公司股东的权益,营业收入,营业成本,销售费用,管理费用,财务费用,归属母公司股东的净利润,非经常性损益,扣除非经常性损益后的净利,经营活动产生的现金流量净额,应收账款,固定资产,ROA,折旧,长期待摊费用摊销,存货的减少,经营性应收项目的减少,经营性应付项目的增加,实际披露日期,报告期,挂牌前后,relativeYear
834161.OC,2012,2015-11-19,申万宏源证券有限公司,中关村科技园区,互联网和相关服务,,2015,11,ST娱通,5492599.14,5022831.58,14609102.94,11083854,631062.66,4710308.67,-3861.32,-2245942.03,0,-2245942.03,-9412557.45,,441312.02,-40.8903,128970.19,38123.6,808212,-6454.35,-8226525.8,,,挂牌前,-3
834181.OC,2012,2015-11-12,申万宏源证券有限公司,中关村科技园区,软件和信息技术服务业,,2015,11,龙贝世纪,11005223.65,7682690.38,1563106.79,124455.71,942096.21,3177001.16,-2529.44,-3029364.11,1035970.29,-4065300,-1471752.45,,237721.32,-27.5266,22111.51,10855.82,-176968.14,-1805422.16,3289626.93,,,挂牌前,-3
834246.OC,2012,2015-11-30,西南证券股份有限公司,非高新产业区,商务服务业,,2015,11,喀纳斯,266438246,206733503,174394280,,,,,32007832,,,,,,,,,,,,,,挂牌前,-3
834256.OC,2012,2015-11-19,国金证券股份有限公司,中关村科技园区,专业技术服务业,,2015,11,天地华泰,385430000,246740000,,,,,,65320000,,,,,,,,,,,,,,挂牌前,-3
834304.OC,2012,2015-11-18,第一创业证券股份有限公司,非高新产业区,互联网和相关服务,,2015,11,黑蜘蛛,648937.29,407363.28,959754.55,399777.82,620821.41,337874.99,125.97,-439329.66,25,-439354.66,-535610.91,18000,208439.32,-67.6999,48274.68,,,-317559.97,167254.01,,,挂牌前,-3
834342.OC,2012,2015-11-23,招商证券股份有限公司,非高新产业区,软件和信息技术服务业,,2015,11,慧云股份,33219761.92,26410323.55,64312637.23,,,,,22336173.38,,,,,,,,,,,,,,挂牌前,-3
834365.OC,2012,2015-11-23,中信建投证券股份有限公司,非高新产业区,软件和信息技术服务业,,2015,11,杭州掌盟,36580460,35954357,31563147,,,,,6912087,,,,,,,,,,,,,,挂牌前,-3
834434.OC,2012,2015-12-07,广发证券股份有限公司,非高新产业区,建筑装饰和其他建筑业,,2015,12,恒安兴,169737700,85752100,163857100,,,,,22059500,,,,,,,,,,,,,,挂牌前,-3
834457.OC,2012,2015-12-21,申万宏源证券有限公司,非高新产业区,生态保护和环境治理业,,2015,12,永葆环保,73090042.92,29548256.86,33199052.11,24190182.08,2610643.08,5590590.13,2013900.03,-674260.73,-48613.94,-913800,10789225.61,11765303.12,8556843.84,-1.3168,655514.6,32036.64,-249134.36,6748924.74,2489732.98,,,挂牌前,-3
834492.OC,2012,2015-12-22,中信证券股份有限公司,深圳高新区,软件和信息技术服务业,,2015,12,凯莱特,28766500,27912800,30898300,,,,,17916100,,,,,,,,,,,,,,挂牌前,-3
834508.OC,2012,2015-12-08,国信证券股份有限公司,非高新产业区,电气机械和器材制造业,,2015,12,上海东自,,60936007,37898002,,,,,2768197,,,,,,,,,,,,,,挂牌前,-3
834596.OC,2012,2015-12-18,平安证券有限责任公司,深圳高新区,软件和信息技术服务业,,2015,12,拜特科技,79045674,50888954,64254162,,,,,712816,,,,,,,,,,,,,,挂牌前,-3
834611.OC,2012,2015-12-14,东北证券股份有限公司,非高新产业区,专用设备制造业,,2015,12,老肯医疗,311726500,196514200,217551900,,,,,34381400,,,,,,,,,,,,,,挂牌前,-3
834678.OC,2011,2015-12-28,中信建投证券股份有限公司,非高新产业区,互联网和相关服务,,2015,12,东方网,,,46670000,,,,,,,,,,,,,,,,,,,挂牌前,-3
834680.OC,2012,2016-01-05,中银国际证券有限责任公司,中关村科技园区,商务服务业,,2016,1,海天众意,28756449.07,17366455.22,35485411.88,29764523.24,2922215.19,1796522.08,69477.22,48676.71,,,426669.45,5982231.26,309574.78,0.1693,81260.54,,31910,-1898767.59,2156233.74,,,挂牌前,-3
834722.OC,2010,2015-12-15,长城证券股份有限公司,中关村科技园区,软件和信息技术服务业,,2015,12,赛科科技,113510000,,200750000,,,,,20990000,,,,,,,,,,,,,,挂牌前,-3
834725.OC,2011,2015-12-09,光大证券股份有限公司,非高新产业区,印刷和记录媒介复制业,,2015,12,联通纪元,280821500,133666000,149724900,,,,,23381100,,,,,,,,,,,,,,挂牌前,-3
834736.OC,2012,2015-12-14,国信证券股份有限公司,非高新产业区,电气机械和器材制造业,,2015,12,康铭盛,157204300,44878400,300675000,,,,,22807000,,,,,,,,,,,,,,挂牌前,-3
834742.OC,2012,2015-12-14,招商证券股份有限公司,非高新产业区,计算机、通信和其他电子设备制造业,,2015,12,麦克韦尔,6955600,2944300,5162700,,,,,42800,,,,,,,,,,,,,,挂牌前,-3
834819.OC,2012,2015-12-17,东北证券股份有限公司,中关村科技园区,专用设备制造业,,2015,12,玛诺生物,,,,,,,,-1788865,,,,,,,,,,,,,,挂牌前,-3
834869.OC,2012,2015-12-17,华泰证券股份有限公司,非高新产业区,软件和信息技术服务业,,2015,12,智臻智能,24046489,23028851,15724553,,,,,6313559,,,,,,,,,,,,,,挂牌前,-3
834880.OC,2012,2015-12-22,中泰证券股份有限公司,济南高新区,软件和信息技术服务业,,2015,12,泰华智慧,195082800,122613500,124730800,,,,,-10681100,,,,,,,,,,,,,,挂牌前,-3
834893.OC,2011,2015-12-15,海通证券股份有限公司,非高新产业区,化学原料和化学制品制造业,,2015,12,西安凯立,87154400,42719400,215640000,,,,,12705300,,,,,,,,,,,,,,挂牌前,-3
834906.OC,2005,2015-12-23,国信证券股份有限公司,非高新产业区,软件和信息技术服务业,,2015,12,蓝凌软件,,,20170000,,,,,,,,,,,,,,,,,,,挂牌前,-3
834911.OC,2012,2015-12-17,浙商证券股份有限公司,非高新产业区,软件和信息技术服务业,,2015,12,高达软件,31150300,11688900,48433300,,,,,7111900,,,,,,,,,,,,,,挂牌前,-3
834980.OC,2008,2016-01-15,国泰君安证券股份有限公司,非高新产业区,仪器仪表制造业,,2016,1,宁波水表,,,505000000,,,,,,,,,,,,,,,,,,,挂牌前,-3
834981.OC,2012,2015-12-17,华创证券有限责任公司,非高新产业区,批发业,,2015,12,ST实杰,111256893.96,24484443.86,111825793.57,,,,,15038317.61,,,,,,,,,,,,,,挂牌前,-3
835009.OC,2012,2015-12-18,华融证券股份有限公司,非高新产业区,计算机、通信和其他电子设备制造业,,2015,12,金力永磁,697888388,413899994,901101580,,,,,178622692,,,,,,,,,,,,,,挂牌前,-3
835041.OC,2012,2015-12-24,东吴证券股份有限公司,非高新产业区,互联网和相关服务,,2015,12,三加六,1757487.74,1757487.74,,,,,,,,,,,5837.24,,,,,,,,,挂牌前,-3
835094.OC,2012,2016-01-04,民生证券股份有限公司,石家庄高新区,专用设备制造业,,2016,1,晓进机械,242006248.26,116272061.53,199995329.8,109930466.51,17790563.74,22371109.82,6560802.17,34462708.05,185422.39,34277285.66,22337364.38,30982673.21,40389535.57,14.2404,4128597.35,,-17138280.6,516496.42,-6767736.78,,,挂牌前,-3
835120.OC,2012,2015-12-30,华林证券有限责任公司,非高新产业区,金属制品业,,2015,12,金贸流体,141451200,47837100,137968200,,,,,6117300,,,,,,,,,,,,,,挂牌前,-3
835172.OC,2012,2015-12-23,申万宏源证券有限公司,中关村科技园区,电气机械和器材制造业,,2015,12,鼎能开源,23655355.7,20175011.12,3476680.24,2400603.1,64992.04,938221.77,-13928.65,126528.42,437447.9,-310919.48,75481.59,1164000,587984.88,0.5349,26529.33,,,7160723.9,-7341379.76,,,挂牌前,-3
835230.OC,2011,2016-01-18,东吴证券股份有限公司,非高新产业区,软件和信息技术服务业,,2016,1,真灼科技,17605500,15597300,5634900,,,,,1154500,,,,,,,,,,,,,,挂牌前,-3
835281.OC,2012,2015-12-29,中信证券股份有限公司,中关村科技园区,批发业,,2015,12,翰林汇,2032000000,,,,,,,232279900,,,,,,,,,,,,,,挂牌前,-3
835425.OC,2012,2016-02-02,太平洋证券股份有限公司,武汉东湖高新区,生态保护和环境治理业,,2016,2,中科水生,27671388.63,18335650.83,31182188.64,22780334.78,853536.46,6319616.15,100401.81,1374462.46,569516.02,804900,-4435178.1,5102540.95,3887828.45,4.9671,390464.88,200000,-2483213.5,2257993.04,-5716382.74,,,挂牌前,-3
835427.OC,2012,2016-01-12,华西证券股份有限公司,非高新产业区,造纸和纸制品业,,2016,1,凯丰新材,310335439,140892495,248512502,,,,,30238045,,,,,,,,,,,,,,挂牌前,-3
835445.OC,2012,2016-01-11,兴业证券股份有限公司,非高新产业区,金属制品业,,2016,1,钢泓科技,44510111.11,30043965.15,,,,,,,,,,8008.9,904667.16,,,,,,,,,挂牌前,-3
835456.OC,2012,2016-01-28,申万宏源证券有限公司,非高新产业区,电气机械和器材制造业,,2016,1,维科电池,,,480870000,,,,,,,,,,,,,,,,,,,挂牌前,-3
835474.OC,2012,2016-01-21,中国民族证券有限责任公司,非高新产业区,商务服务业,,2016,1,蓝色未来,4726688,1690876,5510146,,,,,690876,,,,,,,,,,,,,,挂牌前,-3
835502.OC,2009,2016-04-07,东北证券股份有限公司,非高新产业区,建筑装饰和其他建筑业,,2016,4,深装总,,,1436370000,,,,,,,,,,,,,,,,,,,挂牌前,-3
835511.OC,2010,2016-01-15,东兴证券股份有限公司,非高新产业区,纺织业,,2016,1,威达集团,,,750000000,,,,,,,,,,,,,,,,,,,挂牌前,-3
835513.OC,2012,2016-01-13,长江证券股份有限公司,合肥高新区,电力、热力生产和供应业,,2016,1,金太阳,534647796.06,151403478.2,6000866.03,,,,,1403478.2,,,,,,,,,,,,,,挂牌前,-3
835604.OC,2010,2016-01-18,申万宏源证券有限公司,非高新产业区,专用设备制造业,,2016,1,康泰医学,,,3210400000,,,,,,,,,,,,,,,,,,,挂牌前,-3
835680.OC,2011,2016-01-28,中信证券股份有限公司,非高新产业区,通用设备制造业,,2016,1,西部宝德,101930400,41402600,75590900,,,,,9394600,,,,,,,,,,,,,,挂牌前,-3
835681.OC,2012,2016-01-22,中银国际证券有限责任公司,非高新产业区,软件和信息技术服务业,,2016,1,帝杰曼,14758832.61,9289939.43,48296813.32,44588333.78,650996.22,2529812.61,348000.61,-6936.83,,,4311503.13,2887560.04,994502.09,-0.047,,,,,,,,挂牌前,-3
835714.OC,2012,2016-02-02,兴业证券股份有限公司,非高新产业区,住宿业,,2016,2,山水酒店,385666500,174442100,261728700,,,,,17453300,,,,,,,,,,,,,,挂牌前,-3
835716.OC,2012,2016-02-24,申万宏源证券有限公司,非高新产业区,医药制造业,,2016,2,赛伦生物,100824000,45152400,50631400,,,,,5831200,,,,,,,,,,,,,,挂牌前,-3
835729.OC,2012,2016-02-17,国海证券股份有限公司,中关村科技园区,生态保护和环境治理业,,2016,2,佰能蓝天,9821900,8708700,,,,,,-102300,,,,,,,,,,,,,,挂牌前,-3
835751.OC,2012,2016-02-02,安信证券股份有限公司,非高新产业区,通用设备制造业,,2016,2,华天成,28838328.73,15751309.45,,,,,,,,,,1781481.16,1528655.08,,,,,,,,,挂牌前,-3
835767.OC,2012,2016-02-01,国信证券股份有限公司,新余高新区,专用设备制造业,,2016,2,增鑫牧业,71731988,17349945,74797825,,,,,2720565,,,,,,,,,,,,,,挂牌前,-3
835773.OC,2012,2016-01-29,中国银河证券股份有限公司,非高新产业区,软件和信息技术服务业,,2016,1,纵横科技,28920355,17367657,86553125,,,,,5687908,,,,,,,,,,,,,,挂牌前,-3
835820.OC,2012,2016-02-23,国信证券股份有限公司,非高新产业区,计算机、通信和其他电子设备制造业,,2016,2,晨晓科技,15060300,14648000,6972400,,,,,-4509900,,,,,,,,,,,,,,挂牌前,-3
835825.OC,2012,2016-02-04,广发证券股份有限公司,非高新产业区,专用设备制造业,,2016,2,德固特,,,202910000,,,,,,,,,,,,,,,,,,,挂牌前,-3
835881.OC,2012,2016-02-15,申万宏源证券有限公司,非高新产业区,电气机械和器材制造业,,2016,2,德菱科技,28580010.34,9406270.16,,,,,,,,,,13164792.53,4100985.63,,,,,,,,,挂牌前,-3
835917.OC,2012,2016-02-29,中信证券股份有限公司,中关村科技园区,计算机、通信和其他电子设备制造业,,2016,2,欧迈特,73258924,52674359,45259602,,,,,13950705,,,,,,,,,,,,,,挂牌前,-3
835919.OC,2006,2016-02-23,国金证券股份有限公司,非高新产业区,农副食品加工业,,2016,2,草原宏宝,,,33424000,,,,,,,,,,,,,,,,,,,挂牌前,-3
835930.OC,2012,2016-02-16,国信证券股份有限公司,长沙高新区,电气机械和器材制造业,,2016,2,杉杉能源,588660000,188750000,722450000,,,,,23880000,,,,,,,,,,,,,,挂牌前,-3
835963.OC,2012,2016-02-23,上海证券有限责任公司,非高新产业区,软件和信息技术服务业,,2016,2,安人股份,68230012,54362392,,,,,,5757626,,,,,,,,,,,,,,挂牌前,-3
835964.OC,2012,2016-03-10,申万宏源证券有限公司,非高新产业区,软件和信息技术服务业,,2016,3,联诚科技,20256455.78,14794585.95,13343435.96,9064824.42,,3038827.33,-4877.65,1291882.16,,,-9448435.99,16742948.65,316960.67,6.3776,65183.4,,-5720,-7223755.23,-3862521.63,,,挂牌前,-3
836008.OC,2011,2016-02-29,中国银河证券股份有限公司,中关村科技园区,专用设备制造业,,2016,2,摩诘创新,97814187,78770349,48896291,,,,,19703543,,,,,,,,,,,,,,挂牌前,-3
836038.OC,2012,2016-03-14,东兴证券股份有限公司,非高新产业区,商务服务业,,2016,3,瑞格营销,43810600,36686100,69378700,,,,,18729100,,,,,,,,,,,,,,挂牌前,-3
836051.OC,2012,2016-03-01,安信证券股份有限公司,非高新产业区,计算机、通信和其他电子设备制造业,,2016,3,汇大光电,39848504,24752236,34616987,,,,,-2527162,,,,,,,,,,,,,,挂牌前,-3
836052.OC,2012,2016-03-28,申万宏源证券有限公司,非高新产业区,电力、热力生产和供应业,,2016,3,珠海港昇,350512364.38,163447189.56,50280511.12,,,,,21324042.56,,,,,,,,,,,,,,挂牌前,-3
836054.OC,2012,2016-03-15,国信证券股份有限公司,非高新产业区,生态保护和环境治理业,,2016,3,深港环保,418725280.22,125272913.54,157366909.73,99545479.04,4824664.09,27190169.32,10009917.79,8894290.28,1114280.15,7780010.13,11690723.19,38584081.6,6671675.81,3.0376,732847.18,491666.66,370054.62,38438587.23,-56913887.85,,,挂牌前,-3
836067.OC,2012,2016-03-08,中信建投证券股份有限公司,郑州高新区,电气机械和器材制造业,,2016,3,一方电气,226834900,119465300,219149800,,,,,8724200,,,,,,,,,,,,,,挂牌前,-3
836115.OC,2012,2016-03-10,招商证券股份有限公司,非高新产业区,科技推广和应用服务业,,2016,3,三环节能,64560904.65,7885456.44,24450801.75,20647715.89,2990182.62,2237017.48,108602.53,-7888646.63,,,-24299.63,10527380.27,1858001.64,-12.2189,,,,,,,,挂牌前,-3
836117.OC,2011,2016-03-16,信达证券股份有限公司,非高新产业区,非金属矿物制品业,,2016,3,铁强环保,146640000,124400000,60960000,,,,,8910000,,,,,,,,,,,,,,挂牌前,-3
836171.OC,2012,2016-03-29,中原证券股份有限公司,非高新产业区,橡胶和塑料制品业,,2016,3,神马华威,744593900,198469800,2778800800,,,,,-69881900,,,,,,,,,,,,,,挂牌前,-3
836193.OC,2012,2016-03-17,德邦证券股份有限公司,非高新产业区,化学原料和化学制品制造业,,2016,3,瑞一科技,44677500,39433900,12039100,,,,,3993500,,,,,,,,,,,,,,挂牌前,-3
836220.OC,2012,2016-03-18,海通证券股份有限公司,非高新产业区,汽车制造业,,2016,3,良基股份,16407800,15069200,2146200,,,,,498300,,,,,,,,,,,,,,挂牌前,-3
836239.OC,2010,2016-03-30,申万宏源证券有限公司,绵阳高新区,电气机械和器材制造业,,2016,3,长虹能源,192153500,144378700,,,,,,,,,,,,,,,,,,,,挂牌前,-3
836348.OC,2011,2016-03-18,西南证券股份有限公司,中关村科技园区,生态保护和环境治理业,,2016,3,汇恒环保,23486400,13681300,30460700,,,,,2251400,,,,,,,,,,,,,,挂牌前,-3
836350.OC,2010,2016-04-21,中信证券股份有限公司,非高新产业区,专用设备制造业,,2016,4,华兴股份,,,535830000,,,,,,,,,,,,,,,,,,,挂牌前,-3
836367.OC,2012,2016-03-24,民生证券股份有限公司,非高新产业区,化学原料和化学制品制造业,,2016,3,三孚新材,79926139.54,60151661.89,83927214.07,46970291.2,13412706.61,14046678.94,396887.29,7423710.57,-28888.57,7452600,-2378784.04,27900020.35,22200971.91,9.2882,2375531.13,204019.9,-4153920.19,-4520151.53,-4661982.61,,,挂牌前,-3
836393.OC,2010,2016-04-05,中国国际金融股份有限公司,中关村科技园区,软件和信息技术服务业,,2016,4,北森云,32670000,,45860000,,,,,5450000,,,,,,,,,,,,,,挂牌前,-3
836410.OC,2012,2016-04-13,兴业证券股份有限公司,非高新产业区,非金属矿物制品业,,2016,4,凯纳股份,3585400,-3074000,83200,,,,,-1515100,,,,,,,,,,,,,,挂牌前,-3
836441.OC,2007,2016-03-10,国海证券股份有限公司,非高新产业区,软件和信息技术服务业,,2016,3,伊登软件,,,78960000,,,,,,,,,,,,,,,,,,,挂牌前,-3
836448.OC,2012,2016-04-07,国信证券股份有限公司,非高新产业区,化学原料和化学制品制造业,,2016,4,民和生物,255042209,210234279,23914501,,,,,-10179555,,,,,,,,,,,,,,挂牌前,-3
836574.OC,2012,2016-04-14,华融证券股份有限公司,非高新产业区,医药制造业,,2016,4,同仁药业,113743958,67168155,72203034,,,,,3579073,,,,,,,,,,,,,,挂牌前,-3
836575.OC,2012,2016-03-30,安信证券股份有限公司,非高新产业区,化学原料和化学制品制造业,,2016,3,绿邦作物,162448900,67200900,186643600,,,,,11027500,,,,,,,,,,,,,,挂牌前,-3
836662.OC,2012,2016-04-20,国盛证券有限责任公司,非高新产业区,专业技术服务业,,2016,4,印派森,2420100,2008100,,,,,,-991900,,,,,,,,,,,,,,挂牌前,-3
836688.OC,2012,2016-04-01,华创证券有限责任公司,非高新产业区,软件和信息技术服务业,,2016,4,远行科技,34471000,14351000,21801000,,,,,-9068000,,,,,,,,,,,,,,挂牌前,-3
836724.OC,2012,2016-04-12,申万宏源证券有限公司,非高新产业区,非金属矿物制品业,,2016,4,欧晶科技,,,92206898,,,,,16610764,,,,,,,,,,,,,,挂牌前,-3
836738.OC,2012,2016-04-25,海通证券股份有限公司,非高新产业区,废弃资源综合利用业,,2016,4,博旺兴源,86760223.83,45376923.17,11591868.76,10082861.6,725971.07,2577364.72,2010965.8,-2229342.32,597426.5,-2826768.82,-16789095.39,,36352701.5,-2.5695,807723.16,,-13193732.88,-1757011.86,-1588669.4,,,挂牌前,-3
836809.OC,2012,2016-04-19,申万宏源证券有限公司,非高新产业区,通用设备制造业,,2016,4,翔龙科技,265996950,117877987,237194958,,,,,22378994,,,,,,,,,,,,,,挂牌前,-3
836812.OC,2012,2016-04-25,广发证券股份有限公司,非高新产业区,专用设备制造业,,2016,4,雷格特,31229431,4990110,35077837,,,,,483194,,,,,,,,,,,,,,挂牌前,-3
836959.OC,2011,2016-04-27,申万宏源证券有限公司,非高新产业区,专用设备制造业,,2016,4,阳生生物,40305400,14079600,12458000,,,,,1558400,,,,,,,,,,,,,,挂牌前,-3
836979.OC,2011,2016-04-25,万联证券有限责任公司,非高新产业区,水的生产和供应业,,2016,4,惠民水务,133932400,10963900,8847400,,,,,-1027900,,,,,,,,,,,,,,挂牌前,-3
